objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	sx	sy	sz	scripts	objvars
-1713623834	-2057161289	object/mobile/dressed_criminal_thug_trandoshan_female_01.iff	11	67.9382	-12	78.6703	-0.705217	0	0.708991	0	1.2352	1.2352	1.2352	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.co_ae_dm_2|0|1|_notskill.commands.co_del_ae_cc_1_2|0|1|_notskill.commands.co_dm_2|0|1|_notskill.mods.carbine_accuracy|0|74|_notskill.mods.force_accuracy|0|74|_notskill.mods.heavyweapon_accuracy|0|74|_notskill.mods.melee_defense|0|74|_notskill.mods.onehandlightsaber_accuracy|0|74|_notskill.mods.onehandmelee_accuracy|0|74|_notskill.mods.pistol_accuracy|0|74|_notskill.mods.polearm_accuracy|0|74|_notskill.mods.polearmlightsaber_accuracy|0|74|_notskill.mods.ranged_defense|0|74|_notskill.mods.rifle_accuracy|0|74|_notskill.mods.thrown_accuracy|0|74|_notskill.mods.toHitChance|0|74|_notskill.mods.twohandlightsaber_accuracy|0|74|_notskill.mods.twohandmelee_accuracy|0|74|_notskill.mods.unarmed_accuracy|0|74|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|-141.343384|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1180.000000|combat.intCombatXP|0|169|creature_type|4|naboo_mummer_bane|difficultyClass|0|0|fltRespawnTime|2|153.373764|intCombatDifficulty|0|25|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|1|objParent|6|-285415626536380736|socialGroup|4|mummer_gang|$|
-1159384871	-769164407	object/cell/cell.iff	12	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-1159384871|$|
-1850913271	-1159384871	object/tangible/ground_spawning/area_spawner.iff	12	50.0375	-12	58.7762	0.710854	0	-0.703339	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1850913271|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_salver_08|strSpawnerType|4|area|strSpawns|4|naboo/mummer_salver|$|
-1715880735	-1159384871	object/tangible/ground_spawning/area_spawner.iff	12	58.2041	-12	58.7263	0.715632	0	-0.698477	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1715880735|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_salver_07|strSpawnerType|4|area|strSpawns|4|naboo/mummer_salver|$|
-419012738	-1159384871	object/tangible/quest/naboo_theed_bio_chemical_bomb.iff	12	53.6348	-12	51.3541	0.987064	0	0.160326	0	1	1	1	quest.task.ground.retrieve_item_on_item:quest.util.retrieve_item_red_glow	buildoutObjectId|0|-419012738|$|
-46857519	-1159384871	object/tangible/ground_spawning/area_spawner.iff	12	65.8528	-12	58.5091	-0.703891	0	0.710308	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-46857519|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_salver_06|strSpawnerType|4|area|strSpawns|4|naboo/mummer_salver|$|
-340195163	-1159384871	object/mobile/dressed_criminal_thug_human_female_01.iff	12	50.0375	-12	58.7762	0.710854	0	-0.70334	0	1	1	1	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.me_dm_3|0|1|_notskill.commands.me_dm_dot_1|0|1|_notskill.mods.carbine_accuracy|0|75|_notskill.mods.force_accuracy|0|75|_notskill.mods.heavyweapon_accuracy|0|75|_notskill.mods.melee_defense|0|75|_notskill.mods.onehandlightsaber_accuracy|0|75|_notskill.mods.onehandmelee_accuracy|0|75|_notskill.mods.pistol_accuracy|0|75|_notskill.mods.polearm_accuracy|0|75|_notskill.mods.polearmlightsaber_accuracy|0|75|_notskill.mods.ranged_defense|0|75|_notskill.mods.rifle_accuracy|0|75|_notskill.mods.thrown_accuracy|0|75|_notskill.mods.toHitChance|0|75|_notskill.mods.twohandlightsaber_accuracy|0|75|_notskill.mods.twohandmelee_accuracy|0|75|_notskill.mods.unarmed_accuracy|0|75|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|72.533966|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1235.000000|combat.intCombatXP|0|175|creature_type|4|naboo_mummer_salver|difficultyClass|0|0|fltRespawnTime|2|179.817978|intCombatDifficulty|0|26|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|0|objParent|6|-285415628235518455|socialGroup|4|mummer_gang|$|
-563958479	-1159384871	object/mobile/dressed_criminal_thug_bothan_female_01.iff	12	58.2041	-12	58.7263	0.715632	0	-0.698477	0	0.836998	0.836998	0.836998	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.me_dm_3|0|1|_notskill.commands.me_dm_dot_1|0|1|_notskill.mods.carbine_accuracy|0|75|_notskill.mods.force_accuracy|0|75|_notskill.mods.heavyweapon_accuracy|0|75|_notskill.mods.melee_defense|0|75|_notskill.mods.onehandlightsaber_accuracy|0|75|_notskill.mods.onehandmelee_accuracy|0|75|_notskill.mods.pistol_accuracy|0|75|_notskill.mods.polearm_accuracy|0|75|_notskill.mods.polearmlightsaber_accuracy|0|75|_notskill.mods.ranged_defense|0|75|_notskill.mods.rifle_accuracy|0|75|_notskill.mods.thrown_accuracy|0|75|_notskill.mods.toHitChance|0|75|_notskill.mods.twohandlightsaber_accuracy|0|75|_notskill.mods.twohandmelee_accuracy|0|75|_notskill.mods.unarmed_accuracy|0|75|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|79.282433|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1235.000000|combat.intCombatXP|0|175|creature_type|4|naboo_mummer_salver|difficultyClass|0|0|fltRespawnTime|2|162.107910|intCombatDifficulty|0|26|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|1|objParent|6|-285415628100485919|socialGroup|4|mummer_gang|$|
-1507340743	-1159384871	object/mobile/dressed_robber_human_male_01.iff	12	65.8528	-12	58.5091	-0.703891	0	0.710308	0	1.01049	1.01049	1.01049	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.me_dm_3|0|1|_notskill.commands.me_dm_dot_1|0|1|_notskill.mods.carbine_accuracy|0|75|_notskill.mods.force_accuracy|0|75|_notskill.mods.heavyweapon_accuracy|0|75|_notskill.mods.melee_defense|0|75|_notskill.mods.onehandlightsaber_accuracy|0|75|_notskill.mods.onehandmelee_accuracy|0|75|_notskill.mods.pistol_accuracy|0|75|_notskill.mods.polearm_accuracy|0|75|_notskill.mods.polearmlightsaber_accuracy|0|75|_notskill.mods.ranged_defense|0|75|_notskill.mods.rifle_accuracy|0|75|_notskill.mods.thrown_accuracy|0|75|_notskill.mods.toHitChance|0|75|_notskill.mods.twohandlightsaber_accuracy|0|75|_notskill.mods.twohandmelee_accuracy|0|75|_notskill.mods.unarmed_accuracy|0|75|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|-113.490654|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1235.000000|combat.intCombatXP|0|175|creature_type|4|naboo_mummer_salver|difficultyClass|0|0|fltRespawnTime|2|133.375961|intCombatDifficulty|0|26|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|1|objParent|6|-285415626431462703|socialGroup|4|mummer_gang|$|
-293418641	-769164407	object/cell/cell.iff	13	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-293418641|$|
-1318686560	-293418641	object/tangible/ground_spawning/area_spawner.iff	13	37.3058	-20	135.192	0.189429	0	0.981894	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1318686560|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_salver_04|strSpawnerType|4|area|strSpawns|4|naboo/mummer_salver|$|
-1000698015	-293418641	object/tangible/ground_spawning/area_spawner.iff	13	39.3452	-20	121.819	-0.312347	0	0.949968	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1000698015|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_bane_05|strSpawnerType|4|area|strSpawns|4|naboo/mummer_bane|$|
-972881003	-293418641	object/tangible/ground_spawning/area_spawner.iff	13	27.338	-20	134.152	0.0298596	0	0.999554	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-972881003|fltMaxSpawnTime|2|456.000000|fltMinSpawnTime|2|355.000000|fltRadius|2|0.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_crimsol_vaighn|strSpawnerType|4|area|strSpawns|4|naboo/mummer_crimsol_vaighn|$|
-757388346	-293418641	object/tangible/ground_spawning/area_spawner.iff	13	18.1002	-20	135.275	0.357278	0	0.933998	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-757388346|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_bane_04|strSpawnerType|4|area|strSpawns|4|naboo/mummer_bane|$|
-715936132	-293418641	object/tangible/ground_spawning/area_spawner.iff	13	20.966	-20	120.222	0.68462	0	0.7289	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-715936132|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_salver_05|strSpawnerType|4|area|strSpawns|4|naboo/mummer_salver|$|
-1905054767	-293418641	object/mobile/dressed_criminal_thug_bothan_male_01.iff	13	37.3058	-20	135.192	0.189429	0	0.981894	0	0.868859	0.868859	0.868859	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.me_dm_3|0|1|_notskill.commands.me_dm_dot_1|0|1|_notskill.mods.carbine_accuracy|0|75|_notskill.mods.force_accuracy|0|75|_notskill.mods.heavyweapon_accuracy|0|75|_notskill.mods.melee_defense|0|75|_notskill.mods.onehandlightsaber_accuracy|0|75|_notskill.mods.onehandmelee_accuracy|0|75|_notskill.mods.pistol_accuracy|0|75|_notskill.mods.polearm_accuracy|0|75|_notskill.mods.polearmlightsaber_accuracy|0|75|_notskill.mods.ranged_defense|0|75|_notskill.mods.rifle_accuracy|0|75|_notskill.mods.thrown_accuracy|0|75|_notskill.mods.toHitChance|0|75|_notskill.mods.twohandlightsaber_accuracy|0|75|_notskill.mods.twohandmelee_accuracy|0|75|_notskill.mods.unarmed_accuracy|0|75|ai.defaultCalmBehavior|0|2|ai.diction|4|slang|ai.yaw|2|-156.192017|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1235.000000|combat.intCombatXP|0|175|creature_type|4|naboo_mummer_salver|difficultyClass|0|0|fltRespawnTime|2|178.477615|intCombatDifficulty|0|26|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|0|objParent|6|-285415627703291744|socialGroup|4|mummer_gang|$|
-1058647568	-293418641	object/mobile/dressed_hoodlum_zabrak_male_01.iff	13	39.3452	-20	121.819	-0.312347	0	0.949968	0	0.952543	0.952543	0.952543	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.co_ae_dm_2|0|1|_notskill.commands.co_del_ae_cc_1_2|0|1|_notskill.commands.co_dm_2|0|1|_notskill.mods.carbine_accuracy|0|74|_notskill.mods.force_accuracy|0|74|_notskill.mods.heavyweapon_accuracy|0|74|_notskill.mods.melee_defense|0|74|_notskill.mods.onehandlightsaber_accuracy|0|74|_notskill.mods.onehandmelee_accuracy|0|74|_notskill.mods.pistol_accuracy|0|74|_notskill.mods.polearm_accuracy|0|74|_notskill.mods.polearmlightsaber_accuracy|0|74|_notskill.mods.ranged_defense|0|74|_notskill.mods.rifle_accuracy|0|74|_notskill.mods.thrown_accuracy|0|74|_notskill.mods.toHitChance|0|74|_notskill.mods.twohandlightsaber_accuracy|0|74|_notskill.mods.twohandmelee_accuracy|0|74|_notskill.mods.unarmed_accuracy|0|74|ai.defaultCalmBehavior|0|2|ai.diction|4|slang|ai.yaw|2|-134.199661|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1180.000000|combat.intCombatXP|0|169|creature_type|4|naboo_mummer_bane|difficultyClass|0|0|fltRespawnTime|2|170.222122|intCombatDifficulty|0|25|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|1|objParent|6|-285415627385303199|socialGroup|4|mummer_gang|$|
-2013693820	-293418641	object/mobile/dressed_criminal_assassin_human_male_01.iff	13	27.338	-20	134.152	0.0298596	0	0.999554	0	1.10313	1.10313	1.10313	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.co_dm_1|0|1|_notskill.mods.carbine_accuracy|0|76|_notskill.mods.force_accuracy|0|76|_notskill.mods.heavyweapon_accuracy|0|76|_notskill.mods.melee_defense|0|76|_notskill.mods.onehandlightsaber_accuracy|0|76|_notskill.mods.onehandmelee_accuracy|0|76|_notskill.mods.pistol_accuracy|0|76|_notskill.mods.polearm_accuracy|0|76|_notskill.mods.polearmlightsaber_accuracy|0|76|_notskill.mods.ranged_defense|0|76|_notskill.mods.rifle_accuracy|0|76|_notskill.mods.thrown_accuracy|0|76|_notskill.mods.toHitChance|0|76|_notskill.mods.twohandlightsaber_accuracy|0|76|_notskill.mods.twohandmelee_accuracy|0|76|_notskill.mods.unarmed_accuracy|0|76|ai.defaultCalmBehavior|0|2|ai.diction|4|slang|ai.yaw|2|-45.894459|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1290.000000|combat.intCombatXP|0|180|creature_type|4|naboo_mummer_crimsol_vaighn|difficultyClass|0|0|fltRespawnTime|2|402.829895|intCombatDifficulty|0|27|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|1|objParent|6|-285415627357486187|socialGroup|4|mummer_gang|$|
-242323209	-293418641	object/mobile/dressed_criminal_thug_human_male_02.iff	13	18.1002	-20	135.275	0.357278	0	0.933998	0	1.08992	1.08992	1.08992	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.co_ae_dm_2|0|1|_notskill.commands.co_del_ae_cc_1_2|0|1|_notskill.commands.co_dm_2|0|1|_notskill.mods.carbine_accuracy|0|74|_notskill.mods.force_accuracy|0|74|_notskill.mods.heavyweapon_accuracy|0|74|_notskill.mods.melee_defense|0|74|_notskill.mods.onehandlightsaber_accuracy|0|74|_notskill.mods.onehandmelee_accuracy|0|74|_notskill.mods.pistol_accuracy|0|74|_notskill.mods.polearm_accuracy|0|74|_notskill.mods.polearmlightsaber_accuracy|0|74|_notskill.mods.ranged_defense|0|74|_notskill.mods.rifle_accuracy|0|74|_notskill.mods.thrown_accuracy|0|74|_notskill.mods.toHitChance|0|74|_notskill.mods.twohandlightsaber_accuracy|0|74|_notskill.mods.twohandmelee_accuracy|0|74|_notskill.mods.unarmed_accuracy|0|74|ai.defaultCalmBehavior|0|2|ai.diction|4|slang|ai.yaw|2|99.842979|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1180.000000|combat.intCombatXP|0|169|creature_type|4|naboo_mummer_bane|difficultyClass|0|0|fltRespawnTime|2|172.038849|intCombatDifficulty|0|25|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|1|objParent|6|-285415627141993530|socialGroup|4|mummer_gang|$|
-1711331910	-293418641	object/mobile/dressed_criminal_thug_trandoshan_female_01.iff	13	20.966	-20	120.222	0.68462	0	0.7289	0	1.20215	1.20215	1.20215	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.me_dm_3|0|1|_notskill.commands.me_dm_dot_1|0|1|_notskill.mods.carbine_accuracy|0|75|_notskill.mods.force_accuracy|0|75|_notskill.mods.heavyweapon_accuracy|0|75|_notskill.mods.melee_defense|0|75|_notskill.mods.onehandlightsaber_accuracy|0|75|_notskill.mods.onehandmelee_accuracy|0|75|_notskill.mods.pistol_accuracy|0|75|_notskill.mods.polearm_accuracy|0|75|_notskill.mods.polearmlightsaber_accuracy|0|75|_notskill.mods.ranged_defense|0|75|_notskill.mods.rifle_accuracy|0|75|_notskill.mods.thrown_accuracy|0|75|_notskill.mods.toHitChance|0|75|_notskill.mods.twohandlightsaber_accuracy|0|75|_notskill.mods.twohandmelee_accuracy|0|75|_notskill.mods.unarmed_accuracy|0|75|ai.defaultCalmBehavior|0|2|ai.diction|4|slang|ai.yaw|2|148.571899|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1235.000000|combat.intCombatXP|0|175|creature_type|4|naboo_mummer_salver|difficultyClass|0|0|fltRespawnTime|2|158.368317|intCombatDifficulty|0|26|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|0|objParent|6|-285415627100541316|socialGroup|4|mummer_gang|$|
-1286870950	-769164407	object/cell/cell.iff	14	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-1286870950|$|
-1715400543	-1286870950	object/tangible/ground_spawning/area_spawner.iff	14	38.0752	-12	10.3195	0.745962	0	-0.665989	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1715400543|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_bane_12|strSpawnerType|4|area|strSpawns|4|naboo/mummer_bane|$|
-1471711894	-1286870950	object/tangible/ground_spawning/area_spawner.iff	14	25.05	-12	5.93342	-0.44709	0	0.894489	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1471711894|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_bane_14|strSpawnerType|4|area|strSpawns|4|naboo/mummer_bane|$|
-1124072719	-1286870950	object/tangible/ground_spawning/area_spawner.iff	14	38.4348	-12	-1.13212	0.959702	0	-0.281021	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1124072719|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_bane_11|strSpawnerType|4|area|strSpawns|4|naboo/mummer_bane|$|
-768948420	-1286870950	object/tangible/ground_spawning/area_spawner.iff	14	52.3786	-12	18.613	-0.677068	0	0.735921	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-768948420|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|4.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_bane_09|strSpawnerType|4|area|strSpawns|4|naboo/mummer_bane|$|
-433684679	-1286870950	object/tangible/quest/naboo_theed_bio_chemical_bomb.iff	14	40.5296	-12	-5.48069	0.909386	0	-0.415953	0	1	1	1	quest.task.ground.retrieve_item_on_item:quest.util.retrieve_item_red_glow	buildoutObjectId|0|-433684679|$|
-353509782	-1286870950	object/tangible/ground_spawning/area_spawner.iff	14	23.438	-12	21.2444	0.999592	0	-0.0285454	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-353509782|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_bane_15|strSpawnerType|4|area|strSpawns|4|naboo/mummer_bane|$|
-159490488	-1286870950	object/tangible/ground_spawning/area_spawner.iff	14	53.6493	-12	4.82371	-0.699123	0	0.715001	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-159490488|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|4.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_bane_10|strSpawnerType|4|area|strSpawns|4|naboo/mummer_bane|$|
-12621050	-1286870950	object/tangible/ground_spawning/area_spawner.iff	14	35.4138	-12	22.1619	-0.673473	0	0.739212	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-12621050|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_bane_13|strSpawnerType|4|area|strSpawns|4|naboo/mummer_bane|$|
